season,match_date,home_team,away_team,home_goals,away_goals,result,home_elo,away_elo,home_xg_form5,away_xg_form5,home_xg,away_xg
2021/22,2022-05-22,Man City,Aston Villa,3,2,H,1682.548,1437.577,3.258,1.473,3.321,0.248
2021/22,2022-05-22,Norwich,Tottenham,0,5,A,1313.157,1556.655,0.908,1.795,0.311,3.815
2022/23,2022-08-05,Crystal Palace,Arsenal,0,2,A,1470.053,1531.698,1.319,1.785,1.206,1.436
2022/23,2022-08-06,Fulham,Liverpool,2,2,D,1422.368,1626.42,0.761,1.984,1.268,2.341
2022/23,2022-08-06,Bournemouth,Aston Villa,2,0,H,1444.513,1454.34,1.443,1.061,0.588,0.489
2022/23,2022-08-06,Leeds,Wolves,2,1,H,1447.706,1459.673,1.187,0.948,0.889,1.101
2022/23,2022-08-06,Newcastle,Nott'm Forest,2,0,H,1487.571,1400.0,1.282,,1.859,0.236
2022/23,2022-08-06,Tottenham,Southampton,4,1,H,1543.427,1431.686,2.454,0.748,1.617,0.387
2022/23,2022-08-06,Everton,Chelsea,0,1,A,1440.995,1550.213,1.393,1.743,0.542,1.923
2022/23,2022-08-07,Leicester,Brentford,2,2,D,1489.558,1444.62,1.956,1.668,0.456,0.931
2022/23,2022-08-07,Man United,Brighton,1,2,A,1510.376,1480.626,1.243,2.309,1.421,1.729
2022/23,2022-08-07,West Ham,Man City,0,2,A,1487.777,1629.747,1.076,3.186,0.246,2.587
2022/23,2022-08-13,Aston Villa,Everton,2,1,H,1446.055,1432.119,0.796,1.19,2.667,1.375
2022/23,2022-08-13,Arsenal,Leicester,4,2,H,1541.938,1486.365,1.879,1.753,3.011,0.691
2022/23,2022-08-13,Brighton,Newcastle,0,0,D,1493.421,1493.323,2.28,1.279,1.608,0.184
2022/23,2022-08-13,Man City,Bournemouth,4,0,H,1637.705,1452.799,3.101,1.369,1.691,0.124
2022/23,2022-08-13,Southampton,Leeds,2,2,D,1426.487,1456.051,0.64,1.157,1.409,1.997
2022/23,2022-08-13,Wolves,Fulham,0,0,D,1451.328,1426.045,1.063,0.957,0.975,1.088
2022/23,2022-08-13,Brentford,Man United,4,0,H,1447.812,1497.582,1.591,1.119,1.388,0.896
2022/23,2022-08-14,Nott'm Forest,West Ham,1,0,H,1394.248,1479.819,0.236,1.047,1.972,2.086
2022/23,2022-08-14,Chelsea,Tottenham,2,2,D,1559.089,1548.626,1.885,2.447,1.839,1.587
2022/23,2022-08-15,Liverpool,Crystal Palace,1,1,D,1622.743,1459.812,1.906,1.409,2.236,1.645
2022/23,2022-08-20,Tottenham,Wolves,1,0,H,1550.901,1448.652,2.568,0.921,1.466,0.686
2022/23,2022-08-20,Crystal Palace,Aston Villa,3,1,H,1465.665,1453.685,1.24,1.04,2.911,0.804
2022/23,2022-08-20,Everton,Nott'm Forest,1,1,D,1424.489,1404.696,1.302,1.104,1.434,0.918
2022/23,2022-08-20,Fulham,Brentford,3,2,H,1428.721,1457.231,1.019,1.732,2.899,1.594
2022/23,2022-08-20,Leicester,Southampton,1,2,A,1479.83,1425.329,1.377,0.792,0.243,1.242
2022/23,2022-08-20,Bournemouth,Arsenal,0,3,A,1449.052,1548.474,0.885,1.936,0.211,1.711
2022/23,2022-08-21,Leeds,Chelsea,3,0,H,1457.209,1556.814,1.417,1.889,2.21,0.692
2022/23,2022-08-21,West Ham,Brighton,0,2,A,1469.371,1491.43,1.374,2.02,0.769,1.826
2022/23,2022-08-21,Newcastle,Man City,3,3,D,1495.314,1641.452,1.293,2.628,2.213,3.674
2022/23,2022-08-22,Man United,Liverpool,2,1,H,1488.163,1616.89,1.174,2.143,2.018,1.523
2022/23,2022-08-27,Southampton,Man United,0,1,A,1438.766,1499.838,0.842,1.21,1.359,1.344
2022/23,2022-08-27,Brentford,Everton,1,1,D,1448.419,1421.96,1.315,1.05,2.284,1.655
2022/23,2022-08-27,Brighton,Leeds,1,0,H,1502.802,1468.059,1.82,1.759,1.61,1.149
2022/23,2022-08-27,Chelsea,Leicester,2,1,H,1545.964,1466.392,1.733,0.971,1.749,1.96
2022/23,2022-08-27,Liverpool,Bournemouth,9,0,H,1605.216,1439.896,2.097,0.594,4.86,0.181
2022/23,2022-08-27,Man City,Crystal Palace,4,2,H,1639.295,1473.348,2.684,1.544,2.385,0.092
2022/23,2022-08-27,Arsenal,Fulham,2,1,H,1557.629,1437.532,2.201,1.423,2.474,0.926
2022/23,2022-08-28,Aston Villa,West Ham,0,1,A,1446.002,1458.0,1.041,0.876,0.305,0.335
2022/23,2022-08-28,Wolves,Newcastle,1,1,D,1443.24,1497.471,0.976,1.536,1.132,1.934
2022/23,2022-08-28,Nott'm Forest,Tottenham,0,2,A,1407.224,1556.314,1.042,2.176,0.801,2.445
2022/23,2022-08-30,Crystal Palace,Brentford,1,1,D,1469.257,1445.712,1.242,1.408,0.777,1.618
2022/23,2022-08-30,Fulham,Brighton,2,1,H,1432.516,1509.875,1.434,1.69,1.071,1.754
2022/23,2022-08-30,Southampton,Chelsea,2,1,H,1428.509,1551.906,1.09,1.759,1.441,1.505
2022/23,2022-08-30,Leeds,Everton,1,1,D,1460.986,1424.667,1.545,1.218,1.046,1.172
2022/23,2022-08-31,Arsenal,Aston Villa,2,1,H,1562.645,1434.348,2.598,0.903,2.8,0.297
2022/23,2022-08-31,Bournemouth,Wolves,0,0,D,1435.794,1442.787,0.514,1.002,0.362,1.532
2022/23,2022-08-31,Man City,Nott'm Forest,6,0,H,1643.385,1399.462,2.732,0.982,3.838,0.73
2022/23,2022-08-31,West Ham,Tottenham,1,1,D,1469.654,1564.076,0.741,2.186,1.523,0.723
2022/23,2022-08-31,Liverpool,Newcastle,2,1,H,1609.318,1497.924,2.831,1.587,1.761,0.644
2022/23,2022-09-01,Leicester,Man United,0,1,A,1460.45,1510.095,1.354,1.292,0.615,1.1
2022/23,2022-09-03,Everton,Liverpool,0,0,D,1427.636,1614.525,1.236,2.544,1.392,1.386
2022/23,2022-09-03,Brentford,Leeds,5,2,H,1448.341,1458.018,1.563,1.458,2.748,1.796
2022/23,2022-09-03,Chelsea,West Ham,2,1,H,1540.381,1470.356,1.542,0.992,0.707,1.42
2022/23,2022-09-03,Newcastle,Crystal Palace,0,0,D,1492.718,1466.628,1.367,1.326,2.907,0.921
2022/23,2022-09-03,Nott'm Forest,Bournemouth,2,3,A,1396.642,1434.0,0.931,0.293,1.329,0.905
2022/23,2022-09-03,Tottenham,Fulham,2,1,H,1563.374,1442.728,1.568,1.45,2.678,0.382
2022/23,2022-09-03,Wolves,Southampton,1,0,H,1444.58,1440.034,1.085,1.168,1.1,1.208
2022/23,2022-09-03,Aston Villa,Man City,1,1,D,1429.507,1646.205,0.912,2.835,0.279,1.921
2022/23,2022-09-04,Brighton,Leicester,5,2,H,1499.663,1449.864,1.705,0.793,2.732,1.065
2022/23,2022-09-04,Man United,Arsenal,3,1,H,1520.68,1567.486,1.356,2.286,2.029,1.422
2022/23,2022-09-16,Aston Villa,Southampton,1,0,H,1433.495,1432.147,0.87,1.332,1.344,0.218
2022/23,2022-09-16,Nott'm Forest,Fulham,2,3,A,1385.706,1437.724,1.15,1.273,1.415,1.35
2022/23,2022-09-17,Wolves,Man City,0,3,A,1452.467,1642.217,1.085,2.702,0.311,1.424
2022/23,2022-09-17,Newcastle,Bournemouth,1,1,D,1490.02,1444.937,1.576,0.357,1.548,0.977
2022/23,2022-09-17,Tottenham,Leicester,6,2,H,1568.378,1443.182,1.78,0.915,1.986,1.594
2022/23,2022-09-18,Brentford,Arsenal,0,3,A,1456.622,1558.153,1.926,2.284,0.54,1.32
2022/23,2022-09-18,Everton,West Ham,1,0,H,1430.878,1464.181,1.406,1.227,0.398,0.655
2022/23,2022-10-01,Arsenal,Tottenham,3,1,H,1567.247,1573.285,1.945,1.86,2.484,1.503
2022/23,2022-10-01,Bournemouth,Brentford,0,0,D,1448.133,1447.527,0.527,1.757,0.758,1.046
2022/23,2022-10-01,Crystal Palace,Chelsea,1,2,A,1469.325,1546.556,1.269,1.298,0.71,1.255
2022/23,2022-10-01,Fulham,Newcastle,1,4,A,1448.241,1486.824,1.326,1.849,0.684,4.672
2022/23,2022-10-01,Liverpool,Brighton,3,3,D,1611.282,1506.346,2.353,1.906,2.151,2.366
2022/23,2022-10-01,Southampton,Everton,1,2,A,1424.173,1439.826,1.094,1.21,1.96,2.0
2022/23,2022-10-01,West Ham,Wolves,2,0,H,1455.234,1445.784,0.94,0.952,1.039,0.576
2022/23,2022-10-02,Man City,Man United,6,3,H,1648.901,1530.013,2.648,1.477,3.011,1.713
2022/23,2022-10-02,Leeds,Aston Villa,0,0,D,1449.737,1441.47,1.64,0.606,0.299,1.896
2022/23,2022-10-03,Leicester,Nott'm Forest,4,0,H,1438.275,1375.188,1.095,1.039,1.25,1.222
2022/23,2022-10-08,Bournemouth,Leicester,2,1,H,1446.129,1444.622,0.637,1.297,1.149,1.181
2022/23,2022-10-08,Chelsea,Wolves,3,0,H,1556.348,1438.031,1.182,0.93,2.431,0.748
2022/23,2022-10-08,Man City,Southampton,4,0,H,1653.943,1412.621,2.516,1.237,2.735,0.101
2022/23,2022-10-08,Newcastle,Brentford,5,1,H,1497.726,1449.532,2.341,1.647,2.446,1.135
2022/23,2022-10-08,Brighton,Tottenham,0,1,A,1510.994,1565.105,2.058,1.867,0.9,0.772
2022/23,2022-10-09,Crystal Palace,Leeds,2,1,H,1459.534,1447.522,1.082,1.3,1.652,1.066
2022/23,2022-10-09,West Ham,Fulham,3,1,H,1462.986,1437.339,0.994,0.883,3.437,0.55
2022/23,2022-10-09,Arsenal,Liverpool,3,2,H,1575.427,1606.633,2.1,2.336,2.82,0.765
2022/23,2022-10-09,Everton,Man United,1,2,A,1451.378,1524.971,1.323,1.641,0.366,1.826
2022/23,2022-10-10,Nott'm Forest,Aston Villa,1,1,D,1368.842,1443.685,1.099,0.824,0.221,0.657
2022/23,2022-10-14,Brentford,Brighton,2,0,H,1442.809,1500.537,1.417,1.872,1.906,2.157
2022/23,2022-10-15,Leicester,Crystal Palace,0,0,D,1436.651,1467.216,1.141,0.83,0.973,0.347
2022/23,2022-10-15,Fulham,Bournemouth,2,2,D,1430.024,1454.099,0.807,0.83,1.617,1.628
2022/23,2022-10-15,Wolves,Nott'm Forest,1,0,H,1432.976,1368.981,0.853,0.983,1.224,1.248
2022/23,2022-10-15,Tottenham,Everton,2,0,H,1575.562,1441.481,1.532,1.066,2.494,0.56
2022/23,2022-10-16,Aston Villa,Chelsea,0,2,A,1443.546,1561.403,0.895,1.529,2.445,1.236
2022/23,2022-10-16,Leeds,Arsenal,0,1,A,1439.839,1584.315,1.071,2.169,2.022,0.822
2022/23,2022-10-16,Man United,Newcastle,0,0,D,1534.867,1504.449,1.602,2.443,1.416,0.788
2022/23,2022-10-16,Southampton,West Ham,1,1,D,1409.765,1470.301,0.986,1.615,0.524,1.707
2022/23,2022-10-16,Liverpool,Man City,1,0,H,1597.745,1656.799,2.185,2.586,1.999,0.911
2022/23,2022-10-18,Brighton,Nott'm Forest,0,0,D,1490.89,1362.658,1.982,1.087,2.102,0.195
2022/23,2022-10-18,Crystal Palace,Wolves,2,1,H,1468.346,1439.3,0.881,0.792,1.256,0.858
2022/23,2022-10-19,Bournemouth,Southampton,0,1,A,1455.413,1409.492,1.083,0.802,0.81,1.239
2022/23,2022-10-19,Brentford,Chelsea,0,0,D,1452.456,1570.034,1.475,1.427,1.452,0.557
2022/23,2022-10-19,Liverpool,West Ham,1,0,H,1607.43,1470.573,1.612,1.652,2.241,2.486
2022/23,2022-10-19,Newcastle,Everton,1,0,H,1507.262,1436.761,2.472,0.943,1.134,0.061
2022/23,2022-10-19,Man United,Tottenham,2,0,H,1532.055,1580.282,1.617,1.887,1.71,0.659
2022/23,2022-10-20,Fulham,Aston Villa,3,0,H,1428.71,1434.914,0.917,1.324,2.892,0.711
2022/23,2022-10-20,Leicester,Leeds,2,0,H,1435.521,1431.951,1.213,1.246,0.655,1.195
2022/23,2022-10-22,Nott'm Forest,Liverpool,1,0,H,1367.815,1612.093,0.86,1.708,2.502,2.198
2022/23,2022-10-22,Everton,Crystal Palace,3,0,H,1430.598,1475.57,0.677,0.977,1.934,0.597
2022/23,2022-10-22,Man City,Brighton,3,1,H,1647.114,1485.733,2.0,2.051,1.862,0.529
2022/23,2022-10-22,Chelsea,Man United,1,1,D,1568.673,1541.429,1.237,1.739,1.202,0.731
2022/23,2022-10-23,Aston Villa,Brentford,4,0,H,1426.73,1453.816,1.411,1.216,3.456,1.005
2022/23,2022-10-23,Leeds,Fulham,2,3,A,1424.037,1436.894,1.276,1.419,1.964,2.475
2022/23,2022-10-23,Southampton,Arsenal,1,1,D,1422.71,1592.204,0.808,1.774,0.623,1.579
2022/23,2022-10-23,Wolves,Leicester,0,4,A,1432.076,1443.435,0.743,1.131,1.618,0.989
2022/23,2022-10-23,Tottenham,Newcastle,1,2,A,1570.908,1513.425,1.483,2.118,1.565,1.129
2022/23,2022-10-24,West Ham,Bournemouth,2,0,H,1465.911,1442.195,1.865,1.064,1.977,0.73
2022/23,2022-10-29,Leicester,Man City,0,1,A,1455.107,1651.291,1.01,1.989,0.694,0.704
2022/23,2022-10-29,Bournemouth,Tottenham,2,3,A,1434.829,1557.395,1.015,1.399,0.888,2.195
2022/23,2022-10-29,Brentford,Wolves,1,1,D,1445.045,1420.404,1.309,1.005,1.293,0.558
2022/23,2022-10-29,Brighton,Chelsea,4,1,H,1481.556,1565.945,1.611,1.336,2.881,1.076
2022/23,2022-10-29,Crystal Palace,Southampton,1,0,H,1466.289,1425.498,0.912,0.889,1.004,1.358
2022/23,2022-10-29,Newcastle,Aston Villa,4,0,H,1526.938,1435.501,2.034,1.833,4.188,0.271
2022/23,2022-10-29,Fulham,Everton,0,0,D,1448.524,1439.879,1.644,0.984,1.764,1.192
2022/23,2022-10-29,Liverpool,Leeds,1,2,A,1597.459,1412.407,1.871,1.309,1.909,1.613
2022/23,2022-10-30,Arsenal,Nott'm Forest,5,0,H,1589.416,1382.449,1.805,1.078,3.007,0.206
2022/23,2022-10-30,Man United,West Ham,1,0,H,1544.157,1473.277,1.479,2.129,1.751,1.0
2022/23,2022-11-05,Leeds,Bournemouth,4,3,H,1428.663,1426.331,1.572,1.041,2.225,1.556
2022/23,2022-11-05,Man City,Fulham,2,1,H,1657.811,1446.299,1.845,1.86,2.393,0.844
2022/23,2022-11-05,Nott'm Forest,Brentford,2,2,D,1379.074,1442.387,0.874,1.358,1.297,1.22
2022/23,2022-11-05,Wolves,Brighton,2,3,A,1423.063,1491.97,1.001,1.714,1.293,1.874
2022/23,2022-11-05,Everton,Leicester,0,2,A,1442.105,1448.587,0.823,0.898,1.373,2.268
2022/23,2022-11-06,Chelsea,Arsenal,0,1,A,1555.531,1592.791,1.3,2.142,0.279,2.378
2022/23,2022-11-06,Aston Villa,Man United,3,1,H,1429.84,1550.311,1.508,1.487,0.579,0.517
2022/23,2022-11-06,Southampton,Newcastle,1,4,A,1418.583,1532.599,0.769,1.937,1.652,1.421
2022/23,2022-11-06,West Ham,Crystal Palace,1,2,A,1467.123,1473.204,2.121,0.971,0.193,1.033
2022/23,2022-11-06,Tottenham,Liverpool,1,2,A,1565.894,1581.203,1.537,1.822,1.817,1.465
2022/23,2022-11-12,Man City,Brentford,1,2,A,1661.114,1442.579,1.721,1.375,1.605,3.29
2022/23,2022-11-12,Bournemouth,Everton,3,0,H,1418.383,1430.297,1.122,1.024,2.456,0.769
2022/23,2022-11-12,Liverpool,Southampton,3,1,H,1592.764,1409.843,1.962,1.079,2.744,1.434
2022/23,2022-11-12,Nott'm Forest,Crystal Palace,1,0,H,1378.881,1485.024,1.09,0.847,1.238,1.146
2022/23,2022-11-12,Tottenham,Leeds,4,3,H,1554.332,1436.61,1.746,1.804,2.58,1.717
2022/23,2022-11-12,West Ham,Leicester,0,2,A,1455.304,1460.395,1.473,1.116,0.721,1.606
2022/23,2022-11-12,Newcastle,Chelsea,1,0,H,1541.339,1544.592,1.732,0.87,1.36,0.359
2022/23,2022-11-12,Wolves,Arsenal,0,2,A,1413.031,1603.731,1.11,2.121,0.512,2.28
2022/23,2022-11-13,Brighton,Aston Villa,1,2,A,1502.001,1441.283,1.909,1.492,0.829,1.154
2022/23,2022-11-13,Fulham,Man United,1,2,A,1442.996,1538.868,1.918,1.225,1.702,3.377
2022/23,2022-12-26,Brentford,Tottenham,2,2,D,1459.387,1559.4,1.652,1.763,2.253,0.884
2022/23,2022-12-26,Crystal Palace,Fulham,0,3,A,1473.987,1433.739,1.007,1.935,0.422,2.699
2022/23,2022-12-26,Everton,Wolves,1,2,A,1421.953,1406.372,1.066,0.968,1.227,1.221
2022/23,2022-12-26,Leicester,Newcastle,0,3,A,1472.242,1549.441,1.242,1.846,0.311,1.764
2022/23,2022-12-26,Southampton,Brighton,1,3,A,1406.061,1488.407,1.261,1.643,1.707,1.007
2022/23,2022-12-26,Aston Villa,Liverpool,1,3,A,1454.877,1596.546,1.234,2.111,1.692,3.507
2022/23,2022-12-26,Arsenal,West Ham,3,1,H,1610.39,1443.457,2.013,1.275,1.888,1.027
2022/23,2022-12-27,Chelsea,Bournemouth,2,0,H,1536.489,1426.726,0.695,1.288,1.914,0.443
2022/23,2022-12-27,Man United,Nott'm Forest,3,0,H,1548.125,1389.918,1.617,1.088,2.137,0.477
2022/23,2022-12-28,Leeds,Man City,1,3,A,1431.543,1644.306,1.743,1.495,0.604,4.162
2022/23,2022-12-30,West Ham,Brentford,0,2,A,1439.385,1460.248,0.984,1.812,1.14,1.514
2022/23,2022-12-30,Liverpool,Leicester,2,1,H,1604.512,1462.449,2.365,1.174,2.025,0.863
2022/23,2022-12-31,Wolves,Man United,0,1,A,1418.787,1552.362,1.04,1.703,0.588,2.447
2022/23,2022-12-31,Bournemouth,Crystal Palace,0,2,A,1421.483,1460.916,1.215,0.84,0.896,1.753
2022/23,2022-12-31,Fulham,Southampton,2,1,H,1446.81,1396.417,1.897,1.355,1.493,0.699
2022/23,2022-12-31,Man City,Everton,1,1,D,1650.414,1409.539,2.145,1.299,2.363,0.076
2022/23,2022-12-31,Newcastle,Leeds,0,0,D,1559.234,1425.435,1.972,1.625,2.788,0.517
2022/23,2022-12-31,Brighton,Arsenal,2,4,A,1498.052,1614.462,1.424,2.226,1.157,3.221
2022/23,2023-01-01,Tottenham,Aston Villa,0,2,A,1558.538,1446.911,1.808,1.43,0.569,1.217
2022/23,2023-01-01,Nott'm Forest,Chelsea,1,1,D,1385.68,1541.732,1.144,0.966,0.985,1.373
2022/23,2023-01-02,Brentford,Liverpool,3,1,H,1471.653,1609.068,1.914,2.33,2.099,2.105
2022/23,2023-01-03,Arsenal,Newcastle,0,0,D,1623.134,1553.96,2.555,2.304,0.971,0.96
2022/23,2023-01-03,Everton,Brighton,1,4,A,1416.676,1489.38,0.927,1.55,1.169,2.507
2022/23,2023-01-03,Leicester,Fulham,0,1,A,1457.893,1453.477,1.148,1.7,1.452,1.335
2022/23,2023-01-03,Man United,Bournemouth,3,0,H,1560.553,1410.606,2.046,1.248,2.974,0.679
2022/23,2023-01-04,Southampton,Nott'm Forest,0,1,A,1389.749,1388.108,1.37,0.841,0.629,1.223
2022/23,2023-01-04,Leeds,West Ham,2,2,D,1430.709,1427.98,1.335,0.816,1.258,1.292
2022/23,2023-01-04,Aston Villa,Wolves,1,1,D,1461.709,1410.596,0.983,0.834,1.032,0.833
2022/23,2023-01-04,Crystal Palace,Tottenham,0,4,A,1471.794,1543.74,1.072,1.609,0.788,1.665
2022/23,2023-01-05,Chelsea,Man City,0,1,A,1539.305,1643.277,1.0,2.245,0.494,1.72
2022/23,2023-01-12,Fulham,Chelsea,2,1,H,1465.587,1530.28,1.615,0.884,0.711,2.399
2022/23,2023-01-13,Aston Villa,Leeds,2,1,H,1458.358,1428.646,1.135,1.264,1.646,2.463
2022/23,2023-01-14,Man United,Man City,2,1,H,1564.951,1652.302,2.29,2.449,1.982,0.737
2022/23,2023-01-14,Brighton,Liverpool,3,0,H,1499.302,1597.152,1.475,2.369,2.401,1.289
2022/23,2023-01-14,Everton,Southampton,1,2,A,1406.754,1377.716,0.923,1.224,1.182,1.084
2022/23,2023-01-14,Nott'm Forest,Leicester,2,0,H,1400.141,1445.783,1.044,1.3,1.753,0.803
2022/23,2023-01-14,Wolves,West Ham,1,0,H,1413.948,1430.043,0.889,0.875,0.806,0.735
2022/23,2023-01-14,Brentford,Bournemouth,2,0,H,1483.57,1406.207,2.075,1.206,1.298,0.269
2022/23,2023-01-15,Chelsea,Crystal Palace,1,0,H,1520.433,1461.85,1.308,1.028,2.13,0.837
2022/23,2023-01-15,Newcastle,Fulham,1,0,H,1557.764,1475.434,1.659,1.588,1.963,0.99
2022/23,2023-01-15,Tottenham,Arsenal,0,2,A,1553.684,1619.33,1.503,2.148,1.71,2.042
2022/23,2023-01-18,Crystal Palace,Man United,1,1,D,1455.391,1575.45,0.989,2.583,0.413,1.394
2022/23,2023-01-19,Man City,Tottenham,4,2,H,1641.803,1543.559,2.117,1.482,2.342,1.165
2022/23,2023-01-21,Liverpool,Chelsea,0,0,D,1586.352,1526.892,2.334,1.662,1.301,1.845
2022/23,2023-01-21,Bournemouth,Nott'm Forest,1,1,D,1400.212,1409.441,0.949,1.135,1.805,1.575
2022/23,2023-01-21,Leicester,Brighton,2,2,D,1436.483,1510.102,1.007,1.58,1.359,1.945
2022/23,2023-01-21,Southampton,Aston Villa,0,1,A,1390.492,1465.564,1.111,1.348,0.672,1.164
2022/23,2023-01-21,West Ham,Everton,2,0,H,1421.582,1393.978,0.983,0.885,2.469,0.287
2022/23,2023-01-21,Crystal Palace,Newcastle,0,0,D,1456.821,1563.64,0.843,1.767,0.333,1.444
2022/23,2023-01-22,Leeds,Brentford,0,0,D,1421.44,1489.565,1.312,2.091,0.375,0.171
2022/23,2023-01-22,Man City,Wolves,3,0,H,1647.306,1422.408,2.265,0.792,3.328,0.469
2022/23,2023-01-22,Arsenal,Man United,3,2,H,1629.455,1574.019,2.08,2.187,2.903,0.272
2022/23,2023-01-23,Fulham,Tottenham,0,1,A,1469.558,1538.055,1.446,1.199,1.093,0.994
2022/23,2023-02-03,Chelsea,Fulham,0,0,D,1530.455,1459.514,1.648,1.124,1.415,0.493
2022/23,2023-02-04,Everton,Arsenal,1,0,H,1386.716,1635.994,0.788,2.205,2.092,0.69
2022/23,2023-02-04,Aston Villa,Leicester,2,4,A,1475.418,1436.587,1.35,0.958,1.499,2.498
2022/23,2023-02-04,Brentford,Southampton,3,0,H,1489.619,1380.638,1.467,0.958,2.367,0.644
2022/23,2023-02-04,Brighton,Bournemouth,1,0,H,1509.998,1398.48,1.803,0.818,2.557,0.908
2022/23,2023-02-04,Man United,Crystal Palace,2,1,H,1567.48,1457.877,1.814,0.825,2.07,1.38
2022/23,2023-02-04,Wolves,Liverpool,3,0,H,1419.313,1582.789,0.783,2.045,2.633,1.302
2022/23,2023-02-04,Newcastle,West Ham,1,1,D,1562.585,1428.845,1.784,1.333,1.229,1.278
2022/23,2023-02-05,Nott'm Forest,Leeds,1,0,H,1411.172,1421.386,1.203,1.043,0.333,1.123
2022/23,2023-02-05,Tottenham,Man City,1,0,H,1548.098,1650.402,1.221,2.098,1.422,0.774
2022/23,2023-02-08,Man United,Leeds,2,2,D,1572.727,1413.09,1.738,1.147,2.0,0.555
2022/23,2023-02-11,West Ham,Chelsea,1,1,D,1434.118,1526.607,1.383,1.657,1.076,0.9
2022/23,2023-02-11,Arsenal,Brentford,1,1,D,1621.248,1494.88,1.965,1.49,1.367,2.175
2022/23,2023-02-11,Crystal Palace,Brighton,1,1,D,1452.631,1515.202,0.75,2.113,0.928,2.65
2022/23,2023-02-11,Fulham,Nott'm Forest,2,0,H,1463.362,1419.468,0.924,1.174,1.697,0.687
2022/23,2023-02-11,Leicester,Tottenham,4,1,H,1449.621,1559.026,1.395,1.391,1.412,1.117
2022/23,2023-02-11,Southampton,Wolves,1,2,A,1375.377,1431.94,0.746,1.066,1.302,0.616
2022/23,2023-02-11,Bournemouth,Newcastle,1,1,D,1393.276,1557.312,0.911,1.677,1.545,1.549
2022/23,2023-02-12,Leeds,Man United,0,2,A,1418.88,1566.937,1.155,1.544,1.892,1.304
2022/23,2023-02-12,Man City,Aston Villa,3,1,H,1639.475,1462.385,1.78,1.312,3.61,0.275
2022/23,2023-02-13,Liverpool,Everton,2,0,H,1570.162,1401.462,1.604,0.961,2.233,0.402
2022/23,2023-02-15,Arsenal,Man City,1,3,A,1616.13,1643.361,1.595,2.158,1.701,2.008
2022/23,2023-02-18,Aston Villa,Arsenal,2,4,A,1458.499,1604.905,1.123,1.741,0.336,2.86
2022/23,2023-02-18,Brentford,Crystal Palace,1,1,D,1499.998,1452.417,1.622,0.778,0.61,1.122
2022/23,2023-02-18,Brighton,Fulham,0,1,A,1515.415,1470.197,2.412,0.997,2.714,0.224
2022/23,2023-02-18,Chelsea,Southampton,0,1,A,1525.96,1364.991,1.738,0.866,1.617,0.62
2022/23,2023-02-18,Everton,Leeds,1,0,H,1397.423,1411.089,1.026,1.282,1.538,0.597
2022/23,2023-02-18,Nott'm Forest,Man City,1,1,D,1412.634,1654.586,1.114,2.412,1.127,2.81
2022/23,2023-02-18,Wolves,Bournemouth,0,1,A,1442.327,1395.918,1.071,1.041,0.911,1.153
2022/23,2023-02-18,Newcastle,Liverpool,0,2,A,1554.669,1574.201,1.429,1.646,1.749,2.165
2022/23,2023-02-19,Man United,Leicester,3,0,H,1574.728,1460.75,1.408,1.505,4.247,1.397
2022/23,2023-02-19,Tottenham,West Ham,2,0,H,1547.896,1434.764,1.282,1.37,1.43,0.365
2022/23,2023-02-24,Fulham,Wolves,1,1,D,1483.396,1429.096,0.899,1.087,0.913,0.997
2022/23,2023-02-25,Everton,Aston Villa,0,2,A,1405.815,1450.663,1.1,0.984,1.541,2.06
2022/23,2023-02-25,Leeds,Southampton,1,0,H,1402.697,1380.806,0.908,0.864,0.72,0.391
2022/23,2023-02-25,Leicester,Arsenal,0,1,A,1455.6,1612.741,1.494,1.904,0.02,0.722
2022/23,2023-02-25,West Ham,Nott'm Forest,4,0,H,1429.596,1417.215,1.185,1.095,3.05,0.351
2022/23,2023-02-25,Bournemouth,Man City,1,4,A,1409.149,1650.005,1.136,2.506,1.085,2.982
2022/23,2023-02-25,Crystal Palace,Liverpool,0,0,D,1455.678,1585.644,0.835,1.658,0.989,1.351
2022/23,2023-02-26,Tottenham,Chelsea,2,0,H,1553.065,1510.145,1.226,1.581,0.926,0.262
2022/23,2023-03-01,Arsenal,Everton,4,0,H,1620.284,1395.093,1.468,1.172,3.069,1.604
2022/23,2023-03-01,Liverpool,Wolves,2,0,H,1583.935,1432.529,1.67,1.125,2.702,0.787
2022/23,2023-03-04,Man City,Newcastle,2,0,H,1655.448,1543.227,2.437,1.587,1.341,0.36
2022/23,2023-03-04,Arsenal,Bournemouth,3,2,H,1623.375,1403.705,1.944,1.299,2.463,1.743
2022/23,2023-03-04,Aston Villa,Crystal Palace,1,0,H,1461.386,1457.387,1.067,0.95,0.891,0.153
2022/23,2023-03-04,Brighton,West Ham,4,0,H,1502.216,1437.268,2.453,1.648,3.5,0.25
2022/23,2023-03-04,Chelsea,Leeds,1,0,H,1503.285,1410.112,1.208,0.977,1.868,0.634
2022/23,2023-03-04,Wolves,Tottenham,1,0,H,1428.159,1559.924,1.189,1.178,0.562,1.256
2022/23,2023-03-04,Southampton,Leicester,1,0,H,1373.391,1448.057,0.726,1.337,1.343,1.671
2022/23,2023-03-05,Nott'm Forest,Everton,2,2,D,1409.543,1392.001,0.815,1.435,0.8,1.709
2022/23,2023-03-05,Liverpool,Man United,7,0,H,1588.304,1579.877,1.951,1.979,3.443,0.838
